conversation_id_str;created_at;favorite_count;raw_text;clean_text;label
1,85E+18;Sat Oct 26 11:10:03 +0000 2024;0;@vanc1Bozz @ramaArsy1 dari pihak pemerintahan tlng di carikan solusi buat sound horeg ini;pihak perintah tolong cari solusi sound horeg;1
1,85E+18;Sat Oct 26 11:09:50 +0000 2024;0;@asrthns Gondanglegi acara sound horeg ilo;gondanglegi acara sound horeg ilo;0
1,85E+18;Sat Oct 26 11:05:41 +0000 2024;0;@lezgetitbribrii Iyaaa.. sm dikasih sound yg engga horeg;iyaaa sm kasih sound enggak horeg;0
1,85E+18;Sat Oct 26 11:05:30 +0000 2024;0;@Heraloebss Karnaval ditempatku kemarin ada yg nyewa sound horeg. Tp gak dipakai anjir cuma jalan aja soalnya gak dibolehin warga. Disorakin sepanjang jalan cuma jadi pajangan.;karnaval tempat kemarin nyewa sound horeg tp tidak pakai anjir cuma jalan soal tidak dibolehin warga disorakin panjang jalan cuma jadi pajang;1
1,85E+18;Sat Oct 26 11:05:16 +0000 2024;0;@DailyMimit gw gedeg klo ada acara sound horeg ;gedeg kalau acara sound horeg;2
1,85E+18;Sat Oct 26 11:04:05 +0000 2024;1;@ramaArsy1 Siape sih penemu sound horeg ;siape sih temu sound horeg;2
1,85E+18;Sat Oct 26 11:03:49 +0000 2024;1;@ramaArsy1 Sound horeg seperti orang primitif zaman sehebat dan semakin maju malah balek mundur jauh kebelakang;sound horeg orang primitif zaman hebat makin maju malah balek mundur jauh belakang;2
1,85E+18;Sat Oct 26 11:03:43 +0000 2024;0;ini pake sound horeg kayaknya;pakai sound horeg kayak;0
1,85E+18;Sat Oct 26 11:03:36 +0000 2024;10;@ramaArsy1 @DedyHendraKesu1 Btw kenapa sih maksain sound horeg ini? Emang sdh izin ke lingkungan? Izin @JatimPemprov @RTMCJatim @detikjatim_;btw sih maksain sound horeg kata tanya memang sdh izin lingkung kata tanya izin;1
1,85E+18;Sat Oct 26 11:02:11 +0000 2024;1;@ramaArsy1 Engga semua orang suka dengan sound horeg. Apa lg KLO ada orang yg sakit sangat menggangu sekali suaranya;enggak semua orang suka sound horeg apa lg kalau orang sakit sangat menggangu sekali suara;1
1,85E+18;Sat Oct 26 10:59:38 +0000 2024;0;kampungan anjir. wes dadi siji ae lah karo sound horeg;kampung anjir jadi satu ae lah karo sound horeg;1
1,85E+18;Sat Oct 26 10:53:15 +0000 2024;0;@ramaArsy1 Sound horeg ini meresahkan banget sumpah klo nge rugiin diri lu sendiri gapapa klo ini? Ngerugiin orang lain lansia pula.;sound horeg resah banget sumpah kalau nge rugiin diri kamu sendiri gapapa kalau kata tanya ngerugiin orang lansia;1
1,85E+18;Sat Oct 26 10:52:54 +0000 2024;1;@TYASFITRIA13 @anonjawa @GenuineHeart11 Aku wong jatim yo g sneng sound horeg mbak dan gk aku tok akehh Jgn katain asalnya katain orang nya aja;aku orang jawa timur yo g sneng sound horeg mbak tidak aku tok banyak jgn katain asal katain orang nya;1
1,85E+18;Sat Oct 26 10:52:10 +0000 2024;0;@Heraloebss Kalau di Jawa polisinya ikutan nyawer sebaliknya kalau ada Sound Horeg di Aceh dijamin 100% semuanya bakal diamankan dan disita Polisi.;kalau jawa polisi ikut nyawer balik kalau sound horeg aceh jamin 100 semua bakal aman sita polisi;1
1,85E+18;Sat Oct 26 10:52:05 +0000 2024;0;@WatchmenID Saya curiga ini inspiratornya sound horeg. ;curiga inspiratornya sound horeg;0
1,85E+18;Sat Oct 26 10:51:31 +0000 2024;0;"@Heraloebss Warga yg rumahnya kena rusak sound horeg bikin ketapel arahkan ke operatornya. Semakin besar batunya &amp; makin besar efek kerusakan sama operatornya makin besar gw sawer (jidat bocor 500rb hidung berdarah 300rb gigi patah 250rb). Ga boleh dituntut atau dilarang kan ini jg seni.";warga rumah kena rusak sound horeg buat ketapel arah operator makin besar batu amp makin besar efek rusa sama operator makin besar sawer jidat bocor 500rb hidung darah 300rb gigi patah 250rb tidak tuntut larang kan seni;2
1,85E+18;Sat Oct 26 10:50:32 +0000 2024;4;tetangga gue nonton vids tiktok tp pake sound segede 1 sound horeg anjing;tetangga nonton vids tiktok tp pakai sound gede 1 sound horeg anjing;0
1,85E+18;Sat Oct 26 10:49:42 +0000 2024;0;@jinsuhq kita kirim sound horeg sampe kacanya ancur;kirim sound horeg kaca ancur;2
1,85E+18;Sat Oct 26 10:46:09 +0000 2024;0;Tetangga depan rumah menikah pake sound horeg. Pas depan rumah banget. Bajingan.;tetangga depan rumah meni pakai sound horeg pas depan rumah banget bajing;2
1,85E+18;Sat Oct 26 10:45:22 +0000 2024;0;@alicha912 tipe tipe pas lahir nggak diadzanin tapi distelin sound horeg;tipe tipe pas lahir tidak diadzanin distelin sound horeg;2
1,85E+18;Sat Oct 26 10:44:30 +0000 2024;0;@bucksDT @infomalang Bayang no... Empu Gandring gawe keris setelan e sound horeg ..;bayang no empu gandring gawe keris setel nya sound horeg;0
1,85E+18;Sat Oct 26 10:44:29 +0000 2024;0; ... Tidak lupa kewajiban.. Selamat menunaikan ibadah sholat Maghrib.. #soundsystem #soundhoreg #soundjatim #kewajiban #sholat #adzan #video #viral #fyp #reels @sorotan pengikut semuaorang ... https://t.co/bV1Tq4tzI8;tidak lupa wajib selamat tunai ibadah sholat maghrib soundsystem soundhoreg soundjatim wajib sholat adzan video viral fyp reels ikut semuaorang;0
1,85E+18;Sat Oct 26 07:53:58 +0000 2024;0;@Y_D_Y_P bikin rumah aja di daerahkuu aman sentosa ga ada sound horeg begini ada si komunitas pecinta sound2 begini tapi mereka bikin eventnya di lapangan yang posisinya di tengah2 sawah itupun kadang cuma 1 2 tahun sekali dan ga 24 jam juga jatim bagian kabupaten sg ga neko2 awokawok;buat rumah daerahkuu aman sentosa tidak sound horeg begini si komunitas cinta sound2 begini buat eventnya lapang posisi tengah2 sawah itu kadang cuma 1 2 tahun sekali tidak 24 jam jawa timur bagi kabupaten sg tidak neko2 awokawok;0
1,85E+18;Sat Oct 26 07:52:54 +0000 2024;0;@yoyouzhii Serame sound horeg. Nt pasti sdh pada dijajah sound horeg yang kesenian pada hilang;serame sound horeg nt sdh jajah sound horeg seni hilang;0
1,85E+18;Sat Oct 26 07:52:18 +0000 2024;1;@ramaArsy1 Aparat Desa dan Polisi harus tindak tegas sound Horeg yang mengganggu lingkungan tetangganya !;aparat desa polisi tindak tegas sound horeg ganggu lingkung tetangga kata seru;1
1,85E+18;Sat Oct 26 07:49:23 +0000 2024;0;@anonjawa Ga semua orang jawa suka sama sound horeg ya. Gausa bawa2 suku.;tidak semua orang jawa suka sama sound horeg gausa bawa2 suku;1
1,85E+18;Sat Oct 26 07:46:15 +0000 2024;0;@QuoteAja SOUND HOREG STRESS ANJING ORANG ORANGNYA;sound horeg stress anjing orang orang;2
1,85E+18;Sat Oct 26 07:44:15 +0000 2024;11;@anonjawa Ya liat aja sama orang orang yg suka sound horeg bentukannya gimana dan rata rata pasti milih 02 semua;liat sama orang orang suka sound horeg bentuk gimana rata rata milih 02 semua;0
1,85E+18;Sat Oct 26 07:44:05 +0000 2024;1;@PetrolWeeb gw sebagai audiophile sound horeg nggak akan jadi golongan kami;audiophile sound horeg tidak jadi golong;1
1,85E+18;Sat Oct 26 07:42:49 +0000 2024;0;Suara sound horeg setara alarm e arek siji iki @juarangsadar;suara sound horeg tara alarm nya arek satu;0
1,85E+18;Sat Oct 26 07:39:33 +0000 2024;2;@infomalang anjing sound horeg 1 pcs aja dah bikin gila ini berapa truk coba iso2 tsunami cok pantai selatan;anjing sound horeg 1 pcs deh buat gila berapa truk coba iso2 tsunami cok pantai selatan;2
1,85E+18;Sat Oct 26 07:38:05 +0000 2024;0;Ya wajar aja sih kalo dikatain sound horeg ;wajar sih kalau dikatain sound horeg;1
1,85E+18;Sat Oct 26 07:38:00 +0000 2024;0;@yoyouzhii Lebih suka ini daripada sound horeg;lebih suka sound horeg;1
1,85E+18;Sat Oct 26 07:35:31 +0000 2024;0;@CutSarina5 Sound horeg bagi sebagian warga dianggap prestis terutama di pedesaan agar masy aware kalau ada hajatan/acara. Shg yg menyewa pun merasa bangga kl ada yg bicara minor biasanya orang2 tua dan masy perkotaan;sound horeg bagi warga anggap prestis utama desa masy aware kalau hajat acara shg sewa rasa bangga kl bicara minor biasa orang2 tua masy kota;1
1,85E+18;Sat Oct 26 07:35:19 +0000 2024;0;@Mdy_Asmara1701 Awikwok. Duit rakyat kan itu ya Pantes pendukungnya demen mengekspresikan kebahagiaan pake sound horeg.. yg didukungnya aja kelakuannya begini ;awikwok duit rakyat kan pantes dukung demen ekspresi bahagia pakai sound horeg dukung laku begini;2
1,85E+18;Sat Oct 26 07:34:47 +0000 2024;0;@meme_posser Curiga ngab2 02 voter anarkis yang ada di ig sama tiktok tuh pada demen sound horeg.;curiga ngab2 02 voter anarkis ig sama tiktok demen sound horeg;2
1,85E+18;Sat Oct 26 07:34:22 +0000 2024;0;kalo izin usaha nightlife dipermudah dan pajaknya dimurahin + UU polusi suara yang ketat sound horeg bakal jadi kenangan within our lifetime;kalau izin usaha nightlife mudah pajak dimurahin uu polusi suara ketat sound horeg bakal jadi kenang within our lifetime;1
1,85E+18;Sat Oct 26 07:34:21 +0000 2024;2;emang harusnya ni agensi okb digebukin pake truk sound horeg anjeeeeeng;memang harus ni agens okb digebukin pakai truk sound horeg anjeeeeeng;2
1,85E+18;Sat Oct 26 07:34:16 +0000 2024;0;@faridpramudji Ndang menyelamatkan diri balik sby cak sound horeg wes meresahkan;segera selamat diri balik sby cak sound horeg resah;1
1,85E+18;Sat Oct 26 07:33:53 +0000 2024;0;@CutSarina5 Ketololan dijadiin hobi ya itulah sound horegaib bagi jatim;tolol dijadiin hobi sound horegaib jawa timur;2
1,85E+18;Sat Oct 26 07:04:10 +0000 2024;1;@MasBRO_back @DFighter___ @Khal1sh_Q @Boc4h_Old @choymarkochoy @Ngabehi_Pandu Lebih ke pencinta sound horeg aja kali yg dia maksud;lebih cinta sound horeg kali maksud;0
1,85E+18;Sat Oct 26 07:03:58 +0000 2024;36;@MasBRO_back @DFighter___ @Khal1sh_Q @Boc4h_Old @choymarkochoy @Ngabehi_Pandu Gua jawa. Tapi bodo amat sih. Mang bnyak yg norak sound horeg lah joget2 ga jelas lah (bnyk yg dari jawa) apalagi pengguna aplikasi ketok2 Sama aja kayak lampung yg terkenal julukan bnyk 'begal' medan 'copet'. Jadi ga merasa tersakiti juga cuman gara2 video ini;gua jawa bodo sih mang bnyak norak sound horeg lah joget2 tidak jelas lah bnyk jawa guna aplikasi ketok2 sama kayak lampung kenal juluk bnyk begal medan copet jadi tidak rasa sakit cuma gara2 video;1
1,85E+18;Sat Oct 26 07:03:53 +0000 2024;0;@Y_D_Y_P Sbg wong jatim nk ono warga arp gawe acara ngene mesti jaluk iuran per rumah. Omahku+mbah wegah iuran. Ws pokok wegah. Suk meneh ono warga sg wegah juga trs ganti ono wacana sg pengen ono acara sound horeg kon iuran. Suwi gak ono. Awal e d benci warga bare okeh sing melu wegah;orang jawa timur nk ono warga arp gawe acara begini mesti jaluk iur per rumah omahku mbah wegah iur ws pokok wegah suk teh ono warga sg wegah terus ganti ono wacana sg ono acara sound horeg kon iur suwi tidak ono awal nya d benci warga bare okeh sing ikut wegah;1
1,85E+18;Sat Oct 26 06:57:19 +0000 2024;0;@yoyouzhii Semoga sound horeg punah;moga sound horeg punah;2
1,85E+18;Sat Oct 26 06:57:18 +0000 2024;2;@GenuineHeart11 @bucinflashsalee @anonjawa Suku lain ada yang bikin sound horeg?;suku buat sound horeg kata tanya;2
1,85E+18;Sat Oct 26 06:56:29 +0000 2024;0;Pie nelangsane nek aku sido golek sandang pangan neng wetan ra melu silat ra seneng sound horeg ra seneng motor CB ra seneng arema;pie nelangsane nek aku sido golek sandang pangan neng wetan tidak ikut silat tidak neng sound horeg tidak neng motor cb tidak neng arema;0
1,85E+18;Sat Oct 26 06:56:21 +0000 2024;0;@ariyadifebri Kampungan banget ya norak sekali hobi kalian bikin rugi orang lain kasian kalau ada orang yang sakit ada orang butuh ketenangan kalian bukan membantu tapi malah bikin rusak suasana kalau mau bikin sound horeg itu di rumah kalian sendiri kasih peredam yg tebal !;kampung banget norak sekali hobi kalian buat rugi orang kasi kalau orang sakit orang butuh tenang kalian bukan bantu malah buat rusak suasana kalau mau buat sound horeg rumah kalian sendiri kasih redam tebal kata seru;1
1,85E+18;Sat Oct 26 06:55:49 +0000 2024;1;@iranekenari @wasl1902 @tapilupanama @anonjawa Bener aku aja asli sidoarjo malah disini ga pernah lihat ada sound horeg tiba tiba lewat . Mungkin yg ngatain kurang riset kalau hal kek gini cuma terjadi d beberapa daerah doang tp kok seluruh jawa timur kena;bener aku asli sidoarjo malah sini tidak pernah lihat sound horeg tiba tiba lewat mungkin ngatain kurang riset kalau kek begini cuma jadi d beberapa daerah tp kok seluruh jawa timur kena;1
1,85E+18;Sat Oct 26 06:55:45 +0000 2024;0;@CutSarina5 Lanjutkan lah biar pd ancur. Mereka sendiri kan yg mau Sound Horeg.;lanjut lah biar pd ancur sendiri kan mau sound horeg;2
1,85E+18;Sat Oct 26 06:54:52 +0000 2024;12;@pakantono Bes gak kepikiran tah lek ternyata pegiat sound horeg iki money loundry ;bes tidak pikir tah kalau nyata giat sound horeg money loundry;2
1,85E+18;Sat Oct 26 06:54:31 +0000 2024;1;@CutSarina5 Iya anjirr jawa dibawa pdhl cuma di jatim tp emang mereka hama sih (pelaku sound horeg) Dzolim gak sih masuknya kek gini tuh jahat mereka ngerusak rumah org;iya anjirr jawa bawa pdhl cuma jawa timur tp memang hama sih laku sound horeg dzolim tidak sih masuk kek begini jahat ngerusak rumah orang;1
1,85E+18;Sat Oct 26 06:52:35 +0000 2024;0;@V3g3L Akibat efek wakil presiden terburuk di Asia Tenggara sound horeg jgn harap masuk ke luar Pulau Jawa - mengancam kehidupan.;akibat efek wakil presiden buruk asia tenggara sound horeg jgn harap masuk luar pulau jawa ancam hidup;2
1,85E+18;Sat Oct 26 06:52:26 +0000 2024;0;@pondphuwiin bayangin setel sound horeg sehari semalam wkwk;bayangin setel sound horeg hari malam wkwk;2
1,85E+18;Sat Oct 26 06:50:55 +0000 2024;9;@del_paijo @ramaArsy1 MEMANG OTAK BABI KALIAN YG PUNYA SOUND HOREG... PENGEN RASANYA GW BAKAR SOUND KALIAN ITU SEKALIAN KALIAN JUGA BUAT API BAKAR NYA !!! DASAR BABI;memang otak babi kalian punya sound horeg rasa bakar sound kalian sekali kalian api bakar nya kata seru dasar babi;2
1,85E+18;Sat Oct 26 06:50:28 +0000 2024;0;@CutSarina5 Aku jadi punya ide nih. Tiap kali ada sound horeg lempar obor aja biar menyala kayak gini ;aku jadi punya ide nih tiap kali sound horeg lempar obor biar nyala kayak begini;2
1,85E+18;Sat Oct 26 06:48:43 +0000 2024;0;@rdwn99 @GenuineHeart11 @anonjawa Saya tinggal d sidoarjo aja ga pernah denger ada sound horeg disini wkwk;tinggal d sidoarjo tidak pernah denger sound horeg sini wkwk;0
1,85E+18;Sat Oct 26 06:47:17 +0000 2024;0;gw kira orang² yg bergelut di bidang sound horeg tuh pada gak punya kuping sbg indra pendengar tp kok mas ini punya? itu masih berfungsi atau cuma pajangan doang deh?;kira orang gelut bidang sound horeg tidak punya kuping indra dengar tp kok mas punya kata tanya fungsi cuma pajang deh kata tanya;2
1,85E+18;Sat Oct 26 06:46:42 +0000 2024;0;aduh jadi takut besok lebaran ada sound horeg lagi di rumah mbah ;aduh jadi takut besok lebaran sound horeg rumah mbah;0
1,85E+18;Sat Oct 26 06:44:46 +0000 2024;0;@CutSarina5 SOUND HOREG ADALAH HAMA.;sound horeg hama;2
1,85E+18;Sat Oct 26 06:44:36 +0000 2024;0;Aku punya cukup banyak kawan asli Jawa Timur tapi kulihat2 mereka engga pernah notice sound horeg sepertinya memang engga antusias juga. Apa pendapatmu tentang Sound Horeg? Menurutku KATROK sih annoying‼️;aku punya cukup banyak kawan asli jawa timur kulihat2 enggak pernah notice sound horeg seperti memang enggak antusias apa dapat sound horeg kata tanya turut katrok sih annoying;2
1,85E+18;Sat Oct 26 06:44:21 +0000 2024;0;GREGET BGTTT GW PENGEN NARO SOUND HOREG SEGEDE KONTAINER KE DEPAN KANTOR SM TRS GW TERIAK BALIKIN SEUNGHAN KE RIIZE GOBLOOKKKK FULL VOLUME;greget bgttt naro sound horeg gede kontainer depan kantor sm terus teriak balikin seunghan riize goblookkkk full volume;2
1,85E+18;Sat Oct 26 06:41:43 +0000 2024;0;@ariyadifebri Gpp sound horeg tapi taroh di depan gedung dpr kalo bisa bawa 100 truck wkwkkw;gpp sound horeg taroh depan gedung dpr kalau bawa 100 truck wkwkkw;2
1,85E+18;Sat Oct 26 06:40:44 +0000 2024;0;@yoyouzhii Mending gini gak siihhh daripada sound horeg sama joget2 gak jelas.;mending begini tidak siihhh sound horeg sama joget2 tidak jelas;2
1,85E+18;Sat Oct 26 06:37:56 +0000 2024;1;@Soegijo_ @anonjawa Ora kabeh tapi nek roto Yo panggah keno kabehhhh.... Gus2an kae yo awale ko jawa timur Sound horeg prindavan yo ko kono PSHT yo ko kono Sebe celeng yo ko kono Goyang ngebor Goyang gergaji Goyang boger asmara spikoe Yo ko kono .. Kok ra terimo;tidak kabeh nek roto yo panggah keno kabehhhh gus2an kae yo awale ko jawa timur sound horeg prindavan yo ko kono psht yo ko kono sebe celeng yo ko kono goyang ngebor goyang gergaji goyang boger asmara spikoe yo ko kono kok tidak terimo;1
1,85E+18;Sat Oct 26 06:29:35 +0000 2024;0;@yoyouzhii Daerah Jatim Malang sekitarnya skrg karnaval isinya joged SM sound horeg please balikin karnaval yg isinya kreatif gini;daerah jawa timur malang sekitar sekarang karnaval isi joged sm sound horeg please balikin karnaval isi kreatif begini;1
1,85E+18;Sat Oct 26 06:29:18 +0000 2024;0;@ALLINEUNSEOK gue hadang lu pake truk sound horeg;hadang kamu pakai truk sound horeg;0
1,85E+18;Sat Oct 26 06:27:42 +0000 2024;4;@GenuineHeart11 @anonjawa sebagian perilakunya emg ga baik..ada kampung penadah motor mobil unjuk kekuatan dunia adu silat yg paling fenomenal sound horeg ini...semua tersorot perilakune wong jowoo;bagi perilaku memang tidak baik kampung tadah motor mobil unjuk kuat dunia adu silat paling fenomenal sound horeg semua sorot perilakune orang jowoo;2
1,85E+18;Sat Oct 26 06:26:25 +0000 2024;0;@yoyouzhii mending kaya gini-gini daripada sound horeg meresahkan;mending kaya begini begini sound horeg resah;1
1,85E+18;Sat Oct 26 06:26:22 +0000 2024;0;@Heraloebss Ini yg punya sound horeg sekte kah?;punya sound horeg sekte kata tanya;2
1,85E+18;Sat Oct 26 06:26:17 +0000 2024;0;Inspirasi sound horeg itu dr Mad Max toh;inspirasi sound horeg mad max;0
1,85E+18;Sat Oct 26 06:24:37 +0000 2024;0;@bapakojoll Karnaval jaman doeloe juga bisa menghidupkan UMKM. JFC Jember saya tonton th 2011 tanpa sound horeg juga rame wisatawan bahkan bule juga. Sebenarnya bisa kok tampil keren tanpa mengganggu orang lain dg suara keras.;karnaval jaman doeloe hidup umkm jfc jember tonton th 2011 sound horeg rame wisatawan bahkan bule benar kok tampil keren ganggu orang dg suara keras;1
1,85E+18;Sat Oct 26 06:23:51 +0000 2024;0;@ainunrozi @ariyadifebri Bilang jatim aja bang sebab ga semua jawa main sound horeg;bilang jawa timur bang tidak semua jawa main sound horeg;2
1,85E+18;Sat Oct 26 06:23:31 +0000 2024;0;@CutSarina5 lah dijatim sound horeg malah dijadikan pawai budaya...;lah dijatim sound horeg malah jadi pawai budaya;0
1,85E+18;Sat Oct 26 06:22:25 +0000 2024;0;@ariyadifebri Ga berlaku di jabar. Kalo sound horeg sampe kerumah gw bakal gw timpuk batu.;tidak laku jabar kalau sound horeg rumah bakal timpuk batu;2
1,85E+18;Sat Oct 26 06:21:42 +0000 2024;0;ngapapa deh pake sound horeg yang penting playnya Deftones;ngapapa deh pakai sound horeg penting playnya deftones;0
1,85E+18;Sat Oct 26 06:21:12 +0000 2024;0;Asal mula sound horeg warga gondanglegi;asal mula sound horeg warga gondanglegi;0
1,85E+18;Sat Oct 26 06:19:28 +0000 2024;1;@CutSarina5 Sampai segitunya ya efek dari horeg ini kaca bisa pecah dari getaran suara sound nya gimana dengan gendang telinga orang Waaah benar - benar membuat malapetaka;segitunya efek horeg kaca pecah getar suara sound nya gimana gendang telinga orang waaah benar benar buat malapetaka;0
1,85E+18;Sat Oct 26 06:14:46 +0000 2024;1;@ramaArsy1 Muak bgt sama ketololan yg mainin sound horeg ini;muak banget sama tolol mainin sound horeg;2
1,85E+18;Sat Oct 26 06:14:05 +0000 2024;0;@themalefics @Heraloebss Ini objektif ya. Sound horeg itu menggunakan suara gelombang rendah (subwoofer) makanya sensasi yg didapatkan itu getaran. Sedangkan yg potensi membuat bising telinga adalah gelombang tengah/atas (mid) misal kaya toa. Setingan semacam ini cm kedenger di radius pendek.;objektif sound horeg guna suara gelombang rendah subwoofer makanya sensasi dapat getar potensi buat bising telinga gelombang tengah atas mid misal kaya toa ting macam cm kedenger radius pendek;0
